@RELATION user-item

@ATTRIBUTE user STRING
@ATTRIBUTE item STRING
@ATTRIBUTE rating NUMERIC


@DATA
601,1672747,2
601,14693816,1
601,65431390,2
601,73882686,2
601,76455055,1
601,72325972,3
601,12561291,3
601,97774228,2
601,54445651,1
601,88365603,3
601,17165097,1
601,4343780,2
601,1926589,1
601,67467804,2
601,90727095,1
601,56552931,1
601,12123622,1
601,75517415,1
601,55629131,2
601,13509734,3
601,5600091,1
601,66893259,1
601,56939851,2
601,83671708,2
601,10127578,2
601,80893728,1
601,70823508,2
601,7235600,1
601,64230569,1
601,82027610,1
601,63676154,1
601,53471471,1
601,74709640,2
601,1528629,4
601,79177655,2
601,90984519,2
601,69992142,4
601,8206833,2
601,2693105,1
601,85017611,3
601,64384132,1
601,69180862,2
601,91217118,1
601,5384567,1
601,11331629,2
601,78236344,2
601,71586056,1
601,75997659,3
601,68788868,2
601,66931072,3
601,16103952,2
601,78780122,1
601,71350313,2
601,76372266,1
601,16498595,1
601,78278329,2
601,64169643,2
601,55954551,3
601,71655629,2
601,61452968,2
601,8855569,2
601,3001334,1
601,88304149,2
601,74984635,2
601,9240886,1
601,78349466,1
601,90052073,1
601,20595241,3
601,75943787,3
601,7761148,2
601,16744376,2
601,20912871,1
601,29946871,1
601,7695006,1
134,88385813,4
134,66241687,3
134,70294292,2
134,87360055,3
134,5466246,2
134,96254942,2
134,45265831,2
134,89160781,3
134,65443904,4
134,88991703,3
134,70151283,3
134,12220450,3
134,41773241,3
134,8966603,3
134,10659848,1
134,92169736,2
134,52503871,2
134,15080702,3
134,89790609,2
134,5384567,2
134,7541920,1
134,8198424,2
134,16133496,3
134,67204737,3
134,15493514,2
134,80947484,3
134,61139071,1
134,71876015,2
134,6829354,2
134,16878842,3
134,17950794,3
134,92234118,2
134,60987641,2
134,56050751,2
134,63514338,2
134,77674537,2
134,66543219,1
134,64422296,3
134,16960561,2
134,90727095,3
134,71179576,3
134,17587494,3
134,4189327,2
134,68965877,2
134,70962170,2
134,70555369,3
134,71358064,2
134,16397274,2
134,90988663,2
134,9566254,3
134,11689986,2
134,80966354,2
134,65155203,2
134,69733434,2
134,10041539,3
134,8212530,2
134,46822571,2
134,71764550,1
134,64384132,2
134,71051592,2
134,70769431,1
134,78405037,2
134,46183361,3
134,72935484,2
134,16329637,2
134,82938704,1
134,4524232,1
134,77960617,4
134,10200421,3
134,1286176,1
134,14873288,3
134,79318731,3
134,9240886,2
134,8348762,3
134,17217573,2
134,89233599,2
134,66761683,2
134,3001334,2
134,77787512,2
134,69292911,2
134,65645769,1
134,8192953,1
134,53349101,1
134,73184322,2
134,87926321,1
134,63331372,2
134,70045109,3
134,16762601,2
134,65802069,2
134,10127578,2
134,68220174,2
134,16201983,2
134,37563911,1
134,91415418,2
134,77705560,2
134,55629131,2
134,17165097,3
134,73691383,2
134,69841660,2
869,81863242,2
869,78650008,2
869,10041539,3
869,70463099,3
869,70608592,1
869,65391788,2
869,71379069,1
869,17963617,2
869,82900774,1
869,79063887,1
869,15493514,3
869,2609199,2
869,5563439,3
869,78758277,1
869,67758791,1
869,71764550,1
869,72875132,3
869,3464299,2
869,70135318,1
869,83930047,3
869,70366909,4
869,18172952,1
869,83141690,2
869,61805276,2
869,9420701,1
869,65301357,3
869,45265831,1
869,65117707,1
869,11856914,1
869,14201087,2
869,63730180,2
869,16498595,1
869,14491576,3
869,17217573,2
869,72269660,1
869,62530583,1
869,69634806,1
869,85017611,3
869,77682184,2
869,72759996,1
869,5698694,2
869,84582213,2
869,2586286,2
869,93868746,2
869,17489120,2
869,7584125,1
869,69614247,1
869,74831447,1
869,25580011,1
869,63983298,2
869,63514338,1
869,9702723,1
869,98400694,3
869,71603224,3
869,79775986,3
869,87623241,4
869,69794865,1
869,22549011,2
869,61080156,2
869,12561291,2
869,72461447,2
869,71586056,1
869,55007601,2
869,4954825,1
869,68780748,2
869,67785320,1
869,11725882,1
869,29177071,1
869,2840362,2
869,64322720,1
869,67619943,2
869,8642307,2
869,86452109,1
869,76993066,2
869,11565079,2
869,71173042,1
1020,85540098,2
869,1286176,2
1020,85884367,3
869,15430061,1
1020,81791220,4
1020,66241687,4
1020,77705868,2
869,1481358,1
1020,55954551,3
1020,74625078,1
869,78446434,2
1020,14757686,4
1020,74042578,1
869,68670357,1
1020,7747321,2
869,12697219,1
1020,65126194,4
1020,13471586,4
869,65607413,1
1020,70463099,3
869,51245031,3
1020,16329637,1
1020,72756274,3
1020,12280130,1
869,36995311,2
1020,5667620,4
1020,15036397,3
1020,74250587,3
869,21926661,1
1020,6260076,2
869,56930031,1
869,91217118,1
1020,57719221,3
1020,68058194,1
1020,64706999,2
869,78468571,3
1020,8212530,4
869,65645769,1
1020,69815375,1
869,17950794,1
1020,12488724,2
869,67589109,1
1020,63676154,1
869,89106253,2
1020,75286204,3
1020,69237717,2
869,34575991,1
1020,16999015,1
869,65954048,2
1020,9757537,2
1020,64580001,3
869,536440,3
1020,85205712,4
869,13280907,2
869,73687753,1
1020,67976638,1
1020,6132153,4
1020,65443904,3
1020,90117913,3
1020,63883063,4
1020,2995148,2
1020,4940699,1
1020,36449671,4
1020,87226779,3
1020,14440304,4
1020,78158755,2
1020,65954048,3
1020,68780748,4
1020,74457421,3
1020,8818789,2
1020,83063136,2
1020,6250190,1
1020,67687597,4
1020,73205697,2
1020,4313595,3
1020,77705560,4
1020,86847717,1
1020,45790471,1
1020,74396670,1
1020,4630502,4
1020,83628768,2
1020,79177655,4
1020,61210275,4
1020,63264439,1
1020,4432859,2
1020,6862149,4
1020,89233599,1
1020,2057449,3
1020,75764632,2
1020,85089986,3
1020,71614478,2
1020,13679251,4
1020,86744433,1
1020,79318731,3
1020,74571723,2
1020,2287585,3
1020,7107386,1
1020,68965877,1
1020,91412514,2
1020,67751351,3
1020,14150982,4
1020,2957577,1
1020,55366941,4
1020,65081458,4
1020,7235600,3
1020,92125584,1
1020,72996973,1
1020,9476033,1
1020,80877874,4
1020,87904287,1
1020,94436884,3
1020,11643845,3
1020,9188742,3
1020,16133496,1
1020,7784560,1
1020,89071893,4
1020,66685987,4
1020,63720689,3
1020,86483013,4
1020,11847569,4
1020,81899946,4
1020,5826100,4
405,72070691,3
405,12369894,2
405,64126400,2
405,65018773,1
405,5466246,1
405,86262325,1
405,2557026,4
405,74330740,1
405,2410091,2
405,61377345,3
405,9757537,1
405,82548950,2
405,64169643,3
405,91108501,1
405,75125497,2
405,39955981,1
405,16169324,1
405,20912871,1
405,73363564,1
405,78171374,2
405,9702723,1
405,55366941,3
405,8206833,2
405,66320486,2
405,15123380,2
405,71615450,2
405,69618629,2
405,8046663,2
405,62343841,2
405,72581182,3
405,67619943,2
405,4432859,1
405,77674537,2
405,81508148,2
405,34575991,1
405,10353921,3
405,15036397,2
405,72759996,1
405,14201087,2
405,73378305,1
405,12123622,3
405,14954817,3
405,23724351,2
405,65845323,2
405,1481358,1
405,71764550,3
405,73203277,2
405,11725882,3
405,4566336,2
405,67755007,1
405,14012408,2
405,86307237,1
405,4313595,1
405,1672747,3
405,5479603,2
405,14663882,1
405,11790246,2
405,16347072,1
405,936457,2
405,10524260,2
877,16033869,3
877,91940648,1
877,75372277,1
877,89850847,2
877,69121790,2
877,73184322,1
877,17528473,1
877,84208593,1
877,85324704,3
877,6526074,3
877,7888115,2
877,74583904,1
877,66541060,1
877,3164755,4
877,67589109,2
877,22549011,3
877,16622424,1
877,85089986,3
877,89827469,3
877,72549866,3
877,63264439,1
877,3666919,1
877,11102580,1
877,84592297,1
877,72756274,1
877,72935484,2
877,10659848,1
877,936457,1
877,86255145,2
877,61256514,3
877,67687597,1
877,14861779,4
877,37934501,3
877,89233599,3
877,71430746,3
877,92169736,2
877,69562013,3
877,94436884,3
877,78802486,1
877,68068261,3
427,61080156,1
427,85540098,1
427,43430201,2
427,70823508,3
427,16329637,3
427,3369711,2
427,9883417,4
427,61776943,2
427,71350313,2
427,15735462,3
427,8198424,1
427,5466246,3
427,4517211,3
427,78426407,4
427,68734298,3
427,20590281,3
427,6526074,4
427,37260501,4
427,67346349,4
427,8883995,3
427,3411439,3
427,70151784,1
427,46822571,3
427,2261410,1
427,72410285,3
427,12668977,2
427,1528629,1
427,12985555,3
427,66985565,4
427,86744433,1
427,71840449,1
427,78530149,3
427,8247183,3
427,78436103,2
427,69634806,1
427,4297595,4
427,91236046,2
427,5826100,3
427,75092622,3
427,78650008,3
427,75372277,1
427,69425079,1
427,65503200,2
427,8750746,1
427,1286176,2
427,14218071,3
427,73675971,3
427,7747321,2
427,71349507,1
427,71708675,3
427,65850520,2
427,67589109,2
877,10319874,3
427,11790246,2
427,75265469,3
427,2057449,3
877,10188258,3
427,80962504,3
427,10206502,2
877,62945228,1
427,6914695,2
877,13148373,2
877,78153059,2
427,8642307,3
427,81038580,1
427,83735798,3
427,9159424,1
427,7925568,2
427,4701067,3
427,33456271,2
877,28073371,1
427,62228580,1
877,87045823,2
427,71539796,3
877,67758791,1
427,17270322,3
427,7541920,3
877,25580011,1
427,86837991,2
427,68780748,4
877,87813009,2
427,70743428,1
427,18054075,2
427,80492204,3
877,76729905,1
427,89056103,3
877,78852759,3
427,83888799,2
427,78315219,4
877,6081186,3
427,61256514,2
427,1400070,2
877,1103326,3
427,82548950,1
427,60850009,3
427,63983298,2
877,7235600,1
427,17099088,1
427,92169736,3
427,936457,1
427,65443904,3
427,5953902,2
877,71614478,3
427,10737055,3
877,15430061,2
427,64580001,2
877,63336157,3
877,62188697,3
877,75092622,3
427,86307237,2
877,7541920,1
877,8307491,1
427,63514338,1
427,80933110,1
877,70823508,4
427,75419623,1
877,9472834,1
427,84592297,1
427,56047801,2
877,70761560,3
427,9100736,3
427,64384132,1
427,74042578,1
877,60878713,3
877,18161074,1
877,3275927,3
877,14873288,3
877,77158575,2
877,65292429,3
877,81038580,1
877,17410069,2
877,91236046,4
877,78695208,4
877,8599257,3
877,7524272,3
877,90988663,1
877,82138970,2
877,69992142,4
877,78158755,3
877,46219471,1
877,11979974,3
877,65301357,3
877,77014514,3
877,60797755,4
877,4630502,3
877,70151784,1
877,86451941,1
877,14510923,1
877,4250024,3
877,69035594,3
877,11173693,1
877,17270322,1
877,5564767,3
877,66985565,1
208,68058194,2
208,75419623,2
208,66181073,2
208,71579567,3
208,73561246,2
208,16103952,2
208,67839834,2
208,73378305,3
208,16397274,3
208,76455055,3
208,17217573,3
208,78867449,3
208,62019639,3
208,17801250,3
208,66302827,3
208,14510923,2
208,69501553,2
208,69497946,2
208,89216421,1
208,13679251,2
208,63423553,2
208,65850520,4
208,77329649,2
208,68267799,2
208,14556837,3
208,585200,2
208,1926589,2
208,17964785,2
208,79177655,4
208,12343704,3
208,3411439,3
208,67744137,2
208,61107680,2
208,9883417,3
208,65838489,2
208,66213996,3
208,85017611,3
208,61964403,1
208,70962170,2
208,17270322,2
208,2247288,2
208,75092622,3
208,50929511,2
208,78533863,2
208,64049872,1
208,2323940,3
208,69634806,2
208,59454851,1
208,4729155,3
208,39874111,2
208,82264336,2
208,63766620,2
208,80455166,2
208,1730398,2
208,4841406,1
208,71430746,2
208,89233599,1
208,12985555,3
208,79063887,1
208,13550230,2
208,60987641,2
208,63117347,1
208,5673785,2
208,74330740,2
208,69990343,3
208,89978661,2
208,56640741,1
208,61776943,2
208,43957041,3
208,90984519,3
208,79318731,2
208,64706999,3
208,8458109,2
208,62315343,2
208,77273513,3
208,6240693,2
208,68344627,3
208,80962504,2
208,38095111,2
208,54767811,2
208,16033869,3
208,77603443,2
208,75372277,1
208,69733434,2
208,79962226,1
208,77705868,2
208,72787889,2
208,25671361,3
208,77787512,2
208,16287865,2
208,13085516,2
208,74879737,2
208,1364404,2
208,18008990,2
208,64169643,2
208,50405761,2
208,6250190,2
208,33456271,2
208,83888799,3
208,16999015,2
1016,36449671,3
1016,73205697,2
1016,8642307,2
1016,82548950,3
1016,68825735,2
1016,13526995,1
1016,10353921,1
1016,51245031,3
1016,8046663,3
1016,89911461,1
1016,70151283,2
1016,2247288,1
1016,4678105,3
1016,83294786,1
1016,14663882,1
1016,63776202,1
1016,69614247,1
1016,45730161,3
1016,60797755,4
1016,83930047,3
405,87954089,1
405,61452968,2
405,89233599,2
405,1863914,1
405,70744165,3
405,65802069,1
405,16950738,2
405,7761148,2
405,15100914,2
405,81899946,1
251,71708675,2
251,12220488,1
251,8855569,4
251,14491576,3
251,14556837,2
251,76455835,3
251,72410285,1
251,61964403,1
251,81608188,2
251,5375255,2
251,73205697,1
251,68221676,2
251,89106253,3
251,47057261,3
251,5698694,3
251,72609857,1
251,64049872,1
251,77052505,1
251,94073932,2
251,26388241,3
251,2247288,2
251,14873288,3
251,70769431,1
251,87954089,1
251,4556695,1
251,6132153,1
251,17460500,2
251,4566336,1
251,7682490,2
251,98400694,1
251,36741151,2
251,68254523,2
251,89658637,1
251,11051209,2
251,62392492,2
251,74042578,1
251,72581182,2
251,84538015,1
251,65117707,1
251,97774228,1
251,64104781,2
251,14538246,2
251,34575991,1
251,98104668,3
251,56640741,1
251,67839834,2
251,12668977,1
251,90117913,1
251,891436,1
251,9188742,2
251,8206833,1
251,74041643,1
251,65483312,2
251,70292437,1
251,87722879,2
251,2057449,2
251,75575521,1
251,65802069,1
251,15136498,1
251,12369894,1
251,78468571,1
251,15493514,2
251,9943235,2
251,13385260,2
251,86514651,2
251,5832569,1
251,68068261,2
251,17217573,2
251,81956284,1
251,3151015,2
251,69618629,3
251,17489120,2
251,8979556,1
251,72875132,1
251,12119896,1
251,13550230,1
251,1209016,2
251,55678111,1
251,73357729,1
251,14663882,1
251,65290774,1
251,68559485,1
251,76310214,1
251,62500634,1
251,68627303,1
251,14229391,2
251,8028053,1
251,60987641,1
251,78278329,2
251,85540098,1
251,9702723,1
251,14440304,1
251,77158575,1
251,1674626,1
251,83504220,1
251,4819939,2
251,10127578,1
999,18172952,3
999,9702723,1
999,16995428,3
999,13779595,3
999,83504220,4
999,72032570,2
999,66213996,1
999,6521475,1
999,15100914,2
999,60987641,1
999,17084042,3
999,53489001,3
999,62530583,2
999,4524232,1
999,75764632,1
999,15409904,3
999,90256929,1
999,63883063,3
999,70315379,1
990,2560749,1
990,79535742,1
990,85205712,2
990,63776202,1
990,1805436,2
990,80877874,2
990,5344097,2
990,90075069,1
990,10524260,1
990,74042578,1
990,4678105,3
990,73205697,1
990,71173042,1
990,67653031,2
990,64706999,2
990,16347072,3
990,4940699,1
990,6260076,1
990,78077516,1
990,89850847,2
990,29056981,1
990,5999869,2
990,80619478,1
990,66685987,1
990,11602496,1
990,94436884,1
990,66268564,2
990,4819939,2
990,6521475,1
990,14873288,2
990,4189327,2
990,71430746,1
990,8966603,1
990,78758277,2
990,73914717,1
990,71051592,1
990,14218071,2
990,8629910,1
990,61210275,1
990,75517415,1
990,16133496,2
990,70743428,3
990,89160781,1
990,72410285,1
990,70744165,1
990,9391101,1
990,76572516,1
990,72541825,2
990,63423553,1
990,9188742,2
990,92373474,1
990,54445651,2
990,13471586,1
990,83735798,2
990,76503289,2
990,82027610,1
990,85324704,2
990,4119245,1
990,16498595,1
990,79938348,2
990,5775938,2
990,6862149,2
990,65503200,2
990,16082575,3
990,16302319,1
990,12668977,1
990,14229391,2
990,73675971,2
990,72996973,1
990,67204737,2
990,69815375,2
990,75125497,1
990,70292437,3
990,24403451,2
990,31102171,2
990,5726259,2
990,77244359,1
990,62188697,4
990,85884367,1
990,78867449,1
990,67744137,1
990,61452968,2
990,526229,1
990,61776943,1
990,72581182,2
990,63336157,2
990,80492204,2
990,1730398,2
990,6154428,1
990,16995428,3
990,17410069,2
990,7235600,1
990,4675615,2
990,63920967,1
990,75575521,1
990,63816989,2
990,56552931,1
964,12369894,3
964,66676859,4
964,89813133,3
964,68965877,2
964,69614247,4
964,4403979,1
964,75131988,2
964,11051209,4
964,43957041,3
964,78216243,2
964,23540241,3
964,97774228,2
964,70294292,2
964,55629131,3
964,72935484,2
964,78580184,3
964,69946823,3
964,2261410,2
964,73399731,3
964,78461516,3
964,71840449,3
964,65850520,4
964,81234030,2
964,11130036,4
964,86847717,2
964,70045109,3
964,12150665,3
964,85017611,3
964,31102171,3
964,11640186,2
964,92234118,3
964,74571723,2
964,64706999,3
964,66382929,3
964,73331759,2
964,71152082,2
964,74250587,1
964,85051554,1
964,15825404,3
964,5832569,3
964,74911301,2
964,62176636,3
964,15036397,3
964,75296739,1
964,68267799,1
964,7880174,2
964,72277601,3
964,63331372,1
964,14201087,3
964,75851194,3
964,73009950,3
964,61210275,2
964,87123785,1
964,82973838,2
964,69990343,3
964,75764632,2
964,75666691,1
964,68627303,1
964,61256514,4
964,77960617,4
964,8419426,2
964,87360055,2
964,10353921,3
964,64230569,2
964,66893259,2
964,13148373,3
964,38095111,1
964,14245093,1
964,68068261,3
964,63883063,1
964,3513394,3
964,14440304,1
964,78907413,3
1016,52147611,1
964,76423928,3
964,71605337,2
1016,14440304,2
964,87722879,1
1016,14861779,1
964,70608592,2
1016,72033090,1
964,20590281,3
1016,99757138,1
964,84208593,2
1016,15148124,1
1016,61964403,1
1016,16397274,1
964,69292911,3
1016,81899946,2
1016,4940699,1
1016,70083584,2
1016,1103326,1
1016,79535742,3
1016,8458109,1
1016,7444285,2
1016,71430746,2
1016,96246640,1
964,10319874,1
964,63423553,2
1016,72718191,2
1016,11640186,1
1016,73814281,2
964,17217573,2
1016,80933110,1
1016,78158755,3
1016,5775938,1
1016,55629131,2
1016,73561246,2
1016,60878713,1
1016,66211014,1
964,6081186,2
1016,8629910,1
1016,3001334,2
1016,11847569,2
1016,74879737,3
1016,6081186,2
964,891436,3
1016,63117347,1
964,62530583,2
1016,23172981,1
1016,6271760,1
964,65391788,2
1016,3666919,1
964,63816989,3
964,78160898,3
1016,8818789,1
1016,86451941,1
1016,28495341,1
964,83204020,1
1016,60838240,3
964,5466246,3
964,9159424,2
1016,61339484,2
964,5147891,3
964,11435612,1
1016,9103959,1
964,65431390,2
1016,3921282,2
964,72787889,3
1016,61377345,1
1016,85017611,3
964,3464299,1
1016,31102171,3
964,5384567,3
964,76551964,3
1016,15661190,1
1016,6260076,1
1016,10524260,2
1016,67467804,1
1016,36839571,2
1016,9214703,1
1016,64706999,1
1016,72071167,2
1016,14603033,1
1016,75666691,1
1016,71876015,1
1016,14201087,2
1016,76455055,1
1016,65117707,1
1016,61080156,1
1016,37934501,1
1016,68254523,2
1016,68734298,3
1016,11435612,1
1016,77273513,1
1016,68071549,2
1016,74042578,1
1016,91011063,2
1016,70679517,1
1016,18008990,3
1016,2287585,3
1016,61449519,2
1016,84768993,3
1016,9159424,1
1016,80947484,2
1016,13779595,1
1016,71358064,2
1016,7761148,2
1016,66268564,1
405,88519867,2
405,77023726,2
405,3666919,2
405,5698694,2
405,74512312,2
405,8818789,2
405,66947315,3
405,60797755,3
405,76572516,3
405,89056103,3
405,90546071,1
405,75092622,2
405,64580001,2
405,78852759,2
405,8348762,1
405,72269660,2
405,21926321,2
405,5600091,3
405,12488724,2
405,16015457,2
392,70083584,1
392,61339484,1
392,10466925,1
392,78349466,3
392,68058194,1
392,6132153,3
392,62530583,1
392,66985565,2
392,76068551,4
392,70744165,1
392,1936363,1
392,61080156,1
392,73246025,1
392,87954089,3
392,75517415,1
392,23372091,3
392,89978661,4
392,774905,2
392,70977719,1
392,75943787,4
392,64126400,3
392,8426856,1
392,71349507,1
392,13509734,4
392,70463099,3
392,61139071,3
392,1955175,2
392,4675615,1
392,15136498,1
392,65645769,1
392,11102580,2
392,72609857,2
392,55629131,2
392,5999869,4
392,78426407,2
392,60797755,2
392,66213996,4
392,8979556,2
392,14861779,4
392,80933110,2
392,75125497,2
392,16169324,1
392,53471471,2
392,11565079,4
392,51245031,3
392,70586395,1
392,6829354,1
484,23724351,2
484,60850009,2
484,86319349,1
484,7107386,2
484,72935484,2
484,6132153,3
484,70555369,3
484,16999015,1
484,56930031,2
484,1209016,3
484,74583904,1
484,14954817,3
484,60776064,3
484,73246025,2
484,67429227,3
484,91415418,1
484,64200398,3
484,7561859,1
484,13280907,3
484,72581182,3
484,86744433,1
484,46725701,3
484,65845323,4
484,83204020,3
484,81434692,1
484,91412514,1
484,72277601,3
484,77682184,3
484,17528473,1
484,80893728,1
484,81038580,1
484,9214703,3
484,14693816,2
484,62707024,3
484,2557026,2
484,69815375,1
484,13148373,4
484,13385260,3
484,13749961,2
484,62343841,3
484,12220450,3
484,78650008,2
484,12848552,1
484,8247183,2
484,81024170,1
484,585200,3
484,70761560,1
484,4729155,3
484,54767811,2
484,78543531,3
484,91091131,1
484,15447602,2
484,17801250,4
484,71752391,3
484,69237717,2
484,68559485,1
484,772894,1
484,71539796,3
484,15136498,1
484,71242791,2
484,97774228,1
484,7784560,1
484,59858331,1
484,93868746,1
484,62048229,3
484,64766302,3
484,83930047,3
484,67467804,2
484,13679251,1
484,74476228,1
484,14012408,2
484,15735462,1
484,81234030,3
484,6991004,1
484,11790246,1
484,78580184,3
484,90282069,3
484,8431767,3
484,65117707,1
484,75092622,3
484,8524489,3
484,82445156,1
484,1702066,3
484,61076942,1
484,5074544,1
484,68344627,4
484,10737055,4
484,5726259,1
484,5375255,1
484,12123622,2
484,74035232,1
484,8883995,2
484,68058194,1
484,71418484,3
484,45790471,1
484,64049872,1
484,9476033,2
484,63720689,3
484,14510923,1
196,78745107,3
196,78580184,1
196,17460500,3
196,78758277,4
196,68071549,1
196,83628768,2
196,74984635,1
196,21926661,3
196,66268564,3
196,69992142,3
196,75997659,1
196,70743428,1
196,69618629,2
196,11130036,4
196,1286176,2
196,80492204,1
196,9566254,4
196,90055837,1
196,25671361,4
196,17950794,1
196,63264439,2
196,11979974,1
196,61107680,2
196,67653031,1
196,70625832,2
196,9627370,3
196,71539796,1
196,46510391,3
196,12119896,1
196,77355543,1
196,84707419,1
196,68788868,1
196,4297595,2
196,85205712,1
196,39917131,1
196,77787512,2
196,89911461,1
196,67346349,1
196,68288613,1
196,73357729,2
196,17410069,1
196,3921282,2
196,75296739,1
196,8855569,1
196,5316158,1
196,72410285,2
196,73687753,2
196,4819939,1
196,65126194,4
196,66541060,1
196,55007601,3
196,75125497,1
196,64706999,2
196,6898773,1
196,99107038,4
196,4157260,1
196,25580011,1
196,72783014,1
196,14440304,1
196,74571723,1
196,64104781,3
196,61449519,2
196,91108501,3
196,8458109,1
196,78349466,1
196,56640741,1
196,12150665,1
196,65443904,1
196,60987641,3
196,77810916,1
196,80933110,2
196,76218879,1
196,71142799,1
196,16748714,1
196,61949274,3
196,62500634,2
196,80893728,1
196,14047278,2
196,12633684,1
196,70077941,1
196,89106253,1
196,83355578,1
196,2159153,1
196,66543219,2
196,70962170,2
196,15825404,2
196,91917646,3
196,4096104,1
196,9702723,1
196,2030307,1
196,10041539,1
196,62530583,2
196,70151784,1
196,71764550,2
196,66755681,1
196,4405502,1
196,90727095,1
405,64322720,3
405,66293468,2
405,15597432,2
405,56640741,1
405,5074544,2
405,64422296,2
405,69562013,1
405,73687753,2
780,75696425,3
780,9103959,2
780,3151015,1
780,4403979,1
780,70045109,3
780,71430746,2
780,71876015,3
780,9391101,3
780,74863964,1
780,78160898,3
780,70083584,3
780,69425079,1
780,63514338,2
780,13509734,3
780,74457421,3
780,64230569,4
780,81434692,1
780,56939851,3
780,5074544,1
780,77586629,1
780,68670357,2
780,86307237,2
780,83735798,3
780,4189327,4
780,96254942,2
780,64813415,3
780,13148373,3
780,77699618,1
780,91539098,1
780,10524260,2
848,61210275,1
848,78468571,2
848,74041643,2
848,74411753,3
848,65954048,3
848,77699618,1
848,33456271,2
848,54767811,1
848,10258708,2
848,90727095,3
848,78671626,2
848,54445651,2
848,74215323,2
848,84592297,2
848,21838201,2
848,69946823,2
848,13123158,2
848,16082575,2
848,37260501,2
848,71578197,2
848,46725701,2
848,53801451,2
848,68670357,2
848,87123785,2
848,34575991,2
848,14861779,2
848,15148124,2
848,60992209,2
848,6526074,2
848,7747321,2
390,42415611,2
390,88385813,1
390,11421822,1
390,60741126,1
390,65668966,1
390,45265831,1
390,78153059,1
390,85369522,1
390,2555176,1
390,15864476,1
390,78236344,1
390,36012181,1
390,66931072,1
390,5698694,1
390,72609857,1
390,6240693,2
390,78077516,1
390,76068551,1
780,8426856,3
780,83294786,3
780,41773241,2
780,6271760,1
780,16995428,2
780,16329637,2
780,74805689,1
780,73044122,2
780,72718191,2
780,92129718,1
780,75092622,3
780,68220174,1
780,91091131,1
780,16201983,2
780,6081186,1
780,68780748,2
780,65989449,1
780,4630502,2
780,64516028,2
780,3001334,1
780,63610804,3
780,98104668,2
780,70743428,1
780,33291631,2
780,61139071,1
780,69794865,4
780,1926589,2
780,87045823,2
780,8599257,3
780,14012408,4
780,8883995,3
780,65292429,2
780,526229,3
780,71752391,3
780,55629131,2
780,66107883,3
780,73638064,3
780,13749961,3
780,64422296,2
780,36839571,1
780,78745107,3
780,60741126,4
780,61452968,1
780,10041539,2
780,69634806,3
780,69614247,3
780,10287363,3
780,10737055,2
780,5375255,2
680,68091989,1
680,78671626,1
680,70870518,2
680,62315343,2
680,69794865,2
680,13148373,2
680,91503926,1
680,12150665,1
680,6422598,1
680,7761148,2
680,72070691,1
680,6081186,1
680,2287585,2
680,12491045,1
680,61258057,1
680,69618629,1
680,67758791,1
680,90146311,1
680,2995148,1
680,76455055,1
680,61898421,2
680,50929511,1
680,85884367,1
680,56050751,1
680,84592297,1
680,65155203,2
680,17410069,1
680,53349101,1
680,15036397,2
680,72462639,1
680,75401504,1
680,61080156,1
680,63983298,1
680,82492738,3
680,74330740,1
680,70761560,1
680,12488724,2
680,82900774,1
680,64460833,1
680,5826100,1
680,75092622,1
680,82138970,2
680,61452968,1
680,45730161,1
680,81306288,1
680,70977719,1
680,38095111,1
680,74984635,1
680,17963617,1
680,73009950,1
680,3513394,1
680,68780748,1
680,65301357,1
680,1863914,1
680,91236046,2
680,52503871,3
680,77787512,1
680,71578197,3
680,68627303,1
680,52147611,2
680,92234118,1
680,8206833,1
680,76375991,1
680,15597432,4
680,9472834,1
680,66382929,1
680,4405502,1
680,87813009,1
680,71350313,2
680,73246025,1
680,8478319,1
680,70077941,1
680,16435287,1
680,72527358,1
680,80593378,1
680,43957041,1
680,16950738,1
680,65117707,1
680,7682490,2
680,64322720,1
680,5775938,1
680,67589109,1
680,4189327,3
680,74066212,1
680,75265469,1
680,18167172,2
680,6260076,2
680,88304149,3
680,86547763,1
680,78543531,1
680,82548950,1
680,46219471,1
680,5600091,1
680,65081458,1
680,1243656,1
680,71938672,1
680,71430746,1
680,76455835,1
680,89184603,1
999,66676859,2
999,77810916,3
999,8883995,2
999,67429227,1
999,73638064,3
999,92169736,1
999,72277601,1
999,90984519,1
999,16302319,2
999,5832569,1
999,60776064,1
999,63610804,1
999,64706999,3
999,67540709,4
999,1863914,1
999,73044122,1
999,59454851,1
999,69035594,1
999,3464299,1
999,90727095,1
999,14012408,3
999,55366941,3
999,41773241,3
999,23172981,1
999,67976638,4
999,64550046,3
999,75666691,1
999,65290774,2
999,76310214,2
999,62329923,1
999,75419623,2
999,73357729,4
999,16435287,1
999,1672747,3
999,72756274,1
999,82938704,1
999,3921282,1
999,89827469,1
999,14150982,2
999,92169672,1
999,61210275,3
999,8206833,2
999,82973838,1
999,23190261,1
999,7235600,1
999,7444285,1
999,74591612,3
999,70608592,3
999,78780122,1
999,4675615,1
999,46725701,1
999,13471586,1
999,86307237,1
999,54445651,3
999,12848552,3
999,78533863,3
999,63331372,3
999,70962170,1
999,65991636,2
999,56552931,2
999,16053451,2
999,9114730,3
999,14861779,3
999,77674537,3
999,72482166,1
999,80947484,1
999,536440,3
999,69501553,1
999,1286176,2
999,67346349,2
999,85884367,3
999,73246025,1
999,5563439,1
999,62315343,1
